Frequency_Hz,Frequency_MHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959,20260522_135524
76077987.670898438,76.077987670898,9.4550365531221439e-06,3.3326308068187062e-05,2.2221855698959149e-05,2.5973180205627784e-05,3.63517471484302e-05,2.9580311259330299e-05
76078132.629394531,76.078132629395,1.1175099562869988e-05,3.9747713454556417e-05,2.2136281871762066e-05,2.3310200300533835e-05,3.2007308362167839e-05,2.6586662429675498e-05
76078277.587890625,76.078277587891,9.7730644849516949e-06,4.6204814003474841e-05,2.5229760840650707e-05,2.2338720646813703e-05,3.5027753448569799e-05,2.7779571225906507e-05
76078422.546386719,76.078422546387,8.1804273602566152e-06,3.6230105865577959e-05,2.6567954273253772e-05,1.7650026224976003e-05,3.2824136802768078e-05,2.0290940463847292e-05
76078567.504882812,76.078567504883,8.4292286848152895e-06,2.5993781286648936e-05,2.710698224784177e-05,2.5489544360985097e-05,3.7867203759617355e-05,2.1707898299793661e-05
76078712.463378906,76.078712463379,8.5515027959395047e-06,2.3534593572056949e-05,2.2531360251234766e-05,2.9832130709608503e-05,3.4010141322293848e-05,2.9721083747188521e-05
76078857.421875,76.078857421875,7.2789042220968652e-06,2.3014679524893477e-05,2.4923142492817786e-05,2.4174758501155374e-05,3.5203611385315199e-05,2.701496398402958e-05
76079002.380371094,76.079002380371,6.9775344941410713e-06,3.3747804283706815e-05,2.9010159474984333e-05,2.0933602119234779e-05,5.2169695144638217e-05,3.1360138469898387e-05
76079147.338867188,76.079147338867,9.548868601514847e-06,3.0309668368656225e-05,2.529523818214242e-05,2.1703010206943223e-05,4.2641087831146009e-05,2.9618068900167381e-05
76079292.297363281,76.079292297363,1.5321091627500981e-05,3.5483200784937754e-05,2.9631257441335724e-05,1.901387408305051e-05,4.3864774141400363e-05,2.1117260698220747e-05
76079437.255859375,76.079437255859,9.175877929573623e-06,3.1367278749371804e-05,2.6758272787430032e-05,2.2181049411661947e-05,4.4126178208421033e-05,2.4779774023269508e-05
76079582.214355469,76.079582214355,5.390689874292064e-06,3.5588541143042735e-05,2.8728130047588902e-05,2.5263358499254559e-05,3.8656277148710317e-05,2.963783424214761e-05
76079727.172851562,76.079727172852,7.4655010641802405e-06,2.9633109810903442e-05,2.9971749100198943e-05,2.4507729555231559e-05,4.1202586194970389e-05,2.0080994410163897e-05
76079872.131347656,76.079872131348,1.0146136390243167e-05,3.5657136067595546e-05,3.0468846889279455e-05,1.7110191202640835e-05,3.9327284937853881e-05,2.4996925568627525e-05
76080017.08984375,76.080017089844,8.1163181937370296e-06,4.0103566351882139e-05,3.5827395922660468e-05,2.3662472683232306e-05,3.2414741337498928e-05,2.5890329320299388e-05
76080162.048339844,76.080162048340,9.9296733159502895e-06,3.5405249584933433e-05,2.867535115501599e-05,2.9134289013985412e-05,3.3952110486980367e-05,2.6842958143223543e-05
76080307.006835938,76.080307006836,1.1135829600646044e-05,3.2373011375268793e-05,1.949713316656596e-05,2.1749152980108044e-05,3.942050627126145e-05,2.6320848152070547e-05
76080451.965332031,76.080451965332,9.3793315858327247e-06,3.9837136865012499e-05,1.5863609466690583e-05,2.0820782721428383e-05,4.1312543588388061e-05,2.0836929155929146e-05
76080596.923828125,76.080596923828,1.1410327219876591e-05,4.0097275685080632e-05,2.158331074398889e-05,1.8963145742675694e-05,3.4893119135938439e-05,2.105538909685023e-05
76080741.882324219,76.080741882324,1.1585644749020671e-05,3.1377405883266207e-05,2.2107727814596595e-05,1.9560071215035197e-05,4.2819929118925315e-05,2.2326579946393466e-05
76080886.840820312,76.080886840820,9.6310386572046276e-06,2.8014420315134155e-05,2.5119372166003606e-05,2.7043326399071259e-05,3.2681579028049582e-05,2.4996752768081209e-05
76081031.799316406,76.081031799316,1.0138775486117889e-05,3.487594592261066e-05,2.7493348760032368e-05,2.2262221871133246e-05,2.699200541217257e-05,2.3230844864622008e-05
76081176.7578125,76.081176757812,1.3040876551880097e-05,3.4308627465167793e-05,2.861611158514237e-05,1.7196117041219516e-05,3.9033769870174166e-05,2.5066132566128004e-05
76081321.716308594,76.081321716309,1.3866576520465806e-05,2.2389505023941562e-05,3.2183524739816425e-05,1.544804753969143e-05,4.5814534981057506e-05,1.8105326430430758e-05
76081466.674804688,76.081466674805,9.3635530876586005e-06,2.7554493842504878e-05,2.5528685341048334e-05,1.956184028420183e-05,3.5932572054119882e-05,1.4502451717245682e-05
76081611.633300781,76.081611633301,1.1887514672985877e-05,3.79138751819263e-05,2.9943017323340395e-05,1.745930792834976e-05,2.4409845887083634e-05,1.3827313960046852e-05
76081756.591796875,76.081756591797,1.4708875364123025e-05,3.2898527266646308e-05,2.6109348422388431e-05,2.0948139207254729e-05,2.5203644724320215e-05,1.8101218614056974e-05
76081901.550292969,76.081901550293,7.704384154139205e-06,4.3479260313666783e-05,2.817225596914422e-05,2.3361035052932577e-05,3.4881750093921702e-05,2.3105014204521274e-05
76082046.508789062,76.082046508789,1.0354439799621078e-05,5.1162255253393891e-05,2.3666207387722054e-05,2.7106470704778971e-05,3.2655598601295998e-05,2.1901943442735653e-05
76082191.467285156,76.082191467285,1.2013187498645477e-05,4.7851263159959583e-05,2.5200261859136292e-05,1.927416883687944e-05,3.847430279376288e-05,2.3720785364292429e-05
76082336.42578125,76.082336425781,1.0021799375607291e-05,2.8720254033975936e-05,2.5579588887065349e-05,2.5141677737825698e-05,5.0556137589266493e-05,2.4179469499297929e-05
76082481.384277344,76.082481384277,8.0183927036355047e-06,2.9705420198523459e-05,2.5771509414781565e-05,2.4155639862555219e-05,4.1703693662577306e-05,2.7925505694249856e-05
76082626.342773438,76.082626342773,7.9891258032996667e-06,3.5993252348269768e-05,2.8252133496950544e-05,2.842759958759741e-05,3.0445426801644032e-05,2.4657943628386514e-05
76082771.301269531,76.082771301270,1.0764162002895766e-05,3.3841938627774955e-05,2.538961214024202e-05,2.6141262342826332e-05,2.7980790265552755e-05,1.7279883487678844e-05
76082916.259765625,76.082916259766,1.3349160343990161e-05,3.5509054377580504e-05,2.7802053974319642e-05,2.6927647620763337e-05,2.5460100083731081e-05,1.6823917774147598e-05
76083061.218261719,76.083061218262,1.3757608552612373e-05,3.9796586132391114e-05,2.9184799370304982e-05,2.4654264890246725e-05,4.1851212786393407e-05,1.7452380675483837e-05
76083206.176757812,76.083206176758,1.2132884350860357e-05,4.3240626710541067e-05,2.0240929674755503e-05,2.0573133050056461e-05,4.1077861428693134e-05,1.8404246849646601e-05
76083351.135253906,76.083351135254,1.0265179809787664e-05,3.6904022226186716e-05,2.6224286743516353e-05,1.769778802152952e-05,4.1372994407449331e-05,2.3057596261564194e-05
76083496.09375,76.083496093750,9.2143740429858429e-06,3.1293218257926767e-05,2.6500879676096028e-05,1.586049164758894e-05,3.5600056863836242e-05,2.5648745097301304e-05
76083641.052246094,76.083641052246,7.0620114985993473e-06,3.2587607695499016e-05,1.9127031307391655e-05,1.7274296527991924e-05,3.210099953652145e-05,3.0250191637617457e-05
76083786.010742188,76.083786010742,7.4327473066053807e-06,2.9137086626156564e-05,2.0030691356070886e-05,2.119584191276429e-05,2.4521015521614987e-05,2.342587367133262e-05
76083930.969238281,76.083930969238,1.2487968898452032e-05,3.8459378560371553e-05,2.6846970725450529e-05,2.1953483208950817e-05,3.5676807029849254e-05,1.780612742094686e-05
76084075.927734375,76.084075927734,9.6567584131253857e-06,3.7396154371564535e-05,2.7685484283194736e-05,1.9229589695886497e-05,4.833558364816548e-05,2.2354602925575883e-05
76084220.886230469,76.084220886230,9.6796948039336342e-06,3.7593092996062827e-05,2.754973831163495e-05,2.595516952816154e-05,4.0083626760833096e-05,2.8749170956627183e-05
76084365.844726562,76.084365844727,1.2894378773376752e-05,3.3533431500828808e-05,2.4235678332864411e-05,2.4610389983282114e-05,2.8829660082205618e-05,2.5200172150230607e-05
76084510.803222656,76.084510803223,1.0103404286783797e-05,4.3466268462102152e-05,2.5686282149858522e-05,1.6741415771273951e-05,2.6931346418071929e-05,2.0274194117401833e-05
76084655.76171875,76.084655761719,8.912670367028761e-06,4.6969503367712547e-05,2.7910063962508981e-05,1.8659017506950766e-05,2.8998821979173846e-05,2.3119378360019859e-05
76084800.720214844,76.084800720215,1.0199708655657176e-05,3.5009584222133734e-05,2.8405678482107048e-05,3.3098018937386436e-05,3.6815875379308881e-05,2.4041162094991759e-05
76084945.678710938,76.084945678711,8.2789735527614678e-06,2.1729318768379563e-05,2.4877987498472007e-05,2.8861255201634266e-05,4.6849581630417689e-05,2.4734088628403526e-05
76085090.637207031,76.085090637207,8.266931887474461e-06,2.3059770807413286e-05,2.2315926247635133e-05,2.3351791426042232e-05,5.5756367593208171e-05,2.6346043102747488e-05
76085235.595703125,76.085235595703,9.6107828803498467e-06,2.8226189613161439e-05,2.2031235060179156e-05,2.3050088004465824e-05,4.4213595521988132e-05,2.4256188168124335e-05
76085380.554199219,76.085380554199,1.3355038817046462e-05,3.3523176383611808e-05,2.793152857901164e-05,2.3542716180741436e-05,3.1251521324734232e-05,2.1519202355796902e-05
76085525.512695312,76.085525512695,1.6003347958909555e-05,3.0283304718645713e-05,2.681951598697612e-05,1.9300217003888225e-05,3.0696934124859067e-05,2.2250630711429588e-05
76085670.471191406,76.085670471191,1.2513688657605025e-05,2.5052398807527821e-05,3.2552656154255525e-05,2.1305521197070301e-05,3.5871674284509801e-05,2.0839148880242724e-05
76085815.4296875,76.085815429688,1.3654058843868455e-05,3.2899956954084949e-05,2.5913629571279438e-05,2.0456470055250967e-05,3.5703047617159036e-05,1.8971787604515937e-05
76085960.388183594,76.085960388184,1.1840867616348549e-05,3.4192520894416637e-05,2.5974445450762342e-05,2.3083780292728799e-05,3.4639167428093482e-05,1.6122289998923234e-05
76086105.346679688,76.086105346680,1.0737200071724318e-05,4.5668025539718287e-05,2.9504253261766777e-05,1.772068509584683e-05,3.4206824720031204e-05,2.0472008087721302e-05
76086250.305175781,76.086250305176,1.0849044782813378e-05,3.5653529762532459e-05,3.68279414636674e-05,1.8253336337380232e-05,3.1770183721787765e-05,2.3335799713550013e-05
76086395.263671875,76.086395263672,1.1924179604663273e-05,3.1716462069619301e-05,2.9805713873748987e-05,2.1741920297629191e-05,2.8688183492518404e-05,2.7671106964219972e-05
76086540.222167969,76.086540222168,1.4002404030554294e-05,2.8707238786235734e-05,2.6265893457824164e-05,2.643446422359434e-05,4.0263502075558067e-05,1.9434565642803362e-05
76086685.180664062,76.086685180664,1.5718812645408269e-05,2.2873987916895123e-05,2.7318140743101152e-05,2.7383200038478266e-05,3.88551697684638e-05,2.2613903668956059e-05
76086830.139160156,76.086830139160,1.3863380095053296e-05,3.2749389381262999e-05,2.7688160899591807e-05,2.8803562327594006e-05,4.9476001261818678e-05,2.0661093139677297e-05
76086975.09765625,76.086975097656,1.1666376356736933e-05,3.1244041522782474e-05,3.1042388573346153e-05,2.4972011503514515e-05,3.6576968767196987e-05,1.6488342910206922e-05
76087120.056152344,76.087120056152,1.1688419672054099e-05,2.4524464065370103e-05,3.2355361373719568e-05,1.8398800848582256e-05,2.3456887530996376e-05,2.921564158284035e-05
76087265.014648438,76.087265014648,1.3212323031131061e-05,3.0299145868392715e-05,2.7431723815762009e-05,1.8558637824949094e-05,2.919794349521981e-05,2.6900191823234654e-05
76087409.973144531,76.087409973145,1.3460294097740002e-05,4.4884578933792818e-05,2.3234814868960626e-05,1.600234195401599e-05,2.4946225695762743e-05,1.7753639995191701e-05
76087554.931640625,76.087554931641,1.1270393278059877e-05,3.9776346613547075e-05,2.8174269968168387e-05,1.5275671999256925e-05,4.0775451422596442e-05,9.7601149412860403e-06
76087699.890136719,76.087699890137,1.139872678648313e-05,3.3655471073967766e-05,3.0138644782814189e-05,2.1393489624553026e-05,4.2075183029361056e-05,1.5976112477720613e-05
76087844.848632812,76.087844848633,1.2112133402951102e-05,4.265085113391093e-05,3.0780035162780572e-05,2.1836941189558509e-05,3.9446397608354493e-05,2.5288077941458171e-05
76087989.807128906,76.087989807129,1.3002651716767741e-05,2.9182918351516014e-05,2.5179802401044193e-05,2.516387992009639e-05,3.9895652407522581e-05,2.8694151098064328e-05
76088134.765625,76.088134765625,1.2927794039593639e-05,3.4314569704708231e-05,2.386123975930329e-05,2.5219463284179815e-05,4.7004439780125036e-05,2.5824545825620438e-05
76088279.724121094,76.088279724121,9.461332226996681e-06,2.5312976290860402e-05,3.0526217969741783e-05,2.3324807768064133e-05,4.1368605368790952e-05,2.0616985903860501e-05
76088424.682617188,76.088424682617,1.2219016512828064e-05,2.3398354434382914e-05,2.7848859956692009e-05,2.0633431180275963e-05,3.5599191710780716e-05,2.5596944305243789e-05
76088569.641113281,76.088569641113,9.4308812846150553e-06,3.221322770376084e-05,2.2601370865847929e-05,1.8866915702131538e-05,3.6830814769434909e-05,2.3118044520031417e-05
76088714.599609375,76.088714599609,8.7696188325553508e-06,3.9214577746301613e-05,2.2222444774746569e-05,1.3342115951917276e-05,4.1004299313521873e-05,1.6318807568733079e-05
76088859.558105469,76.088859558105,1.001837700356622e-05,3.4696415320758553e-05,2.8503542212013862e-05,1.6031733746677508e-05,3.6582260357696621e-05,1.7918208680407403e-05
76089004.516601562,76.089004516602,1.2222480137564058e-05,2.8149436210313219e-05,2.7982220054417058e-05,1.8059982855770079e-05,2.4888546502417196e-05,2.0742862878785367e-05
76089149.475097656,76.089149475098,1.1504127604470193e-05,3.2488404301883155e-05,2.7891583059766691e-05,2.3734145915878352e-05,2.9345266675628311e-05,2.1417973849285984e-05
76089294.43359375,76.089294433594,1.1049130375731099e-05,3.9742217131387265e-05,2.788006120328205e-05,2.8325941712197867e-05,3.5893493151409056e-05,2.5057354172982013e-05
76089439.392089844,76.089439392090,1.6559865201609957e-05,3.3470261971010053e-05,2.3486246997325742e-05,2.6398784124426526e-05,3.4996365767089842e-05,2.3304163741414944e-05
76089584.350585938,76.089584350586,1.4626194777293808e-05,2.4320942334242007e-05,2.4631830471266691e-05,3.135813087926874e-05,3.5803494450669816e-05,1.9475050777733627e-05
76089729.309082031,76.089729309082,1.1027169985178449e-05,2.5354189931558743e-05,2.294316585664599e-05,2.5872733093890943e-05,3.6862033042287345e-05,2.2277989168231256e-05
76089874.267578125,76.089874267578,1.2594333163215894e-05,2.5417642700029095e-05,2.2445914815443368e-05,2.3663272317767721e-05,3.6983610786413174e-05,1.8003898051688675e-05
76090019.226074219,76.090019226074,1.4611156646109185e-05,3.0755522180029379e-05,2.3055947553782002e-05,2.0295733704880171e-05,3.0484842018397046e-05,1.6055916604372316e-05
76090164.184570312,76.090164184570,1.4775010931681723e-05,3.3635692395860569e-05,2.9054347960336759e-05,2.2648699036394867e-05,3.391753281114535e-05,2.3272785669245008e-05
76090309.143066406,76.090309143066,1.0482552164516694e-05,3.1398461778154187e-05,2.4205575324900946e-05,2.6618666414540462e-05,3.0620510322623977e-05,2.292278195685919e-05
76090454.1015625,76.090454101562,1.1481613545849814e-05,2.6688272106645229e-05,2.7200960558034169e-05,2.0866784920500649e-05,3.4730704336681367e-05,2.3746054689962881e-05
76090599.060058594,76.090599060059,1.3152179728244622e-05,2.575028221165206e-05,1.9272274284756584e-05,2.0424822679451051e-05,3.7729230263967064e-05,2.5506764667218694e-05
76090744.018554688,76.090744018555,1.3575555767890301e-05,3.0871014193258788e-05,2.0276523252700758e-05,1.7250745995950457e-05,4.413935904614557e-05,2.4094010059989937e-05
76090888.977050781,76.090888977051,1.2407649483348479e-05,3.9111202516052592e-05,2.5288498930976241e-05,2.0891700612599833e-05,3.9830121290740008e-05,1.7931679467084263e-05
76091033.935546875,76.091033935547,1.0489628024895388e-05,4.3239126335862315e-05,2.198922697186903e-05,2.2197541453164342e-05,3.5584275378454371e-05,1.7343425733863337e-05
76091178.894042969,76.091178894043,8.8317116111028844e-06,3.6821580973754218e-05,2.626622255635892e-05,1.9755286784556236e-05,3.9238128169159787e-05,1.9581928720205708e-05
76091323.852539062,76.091323852539,9.9154288521626854e-06,3.8729369212279525e-05,2.5396298572178983e-05,2.3407265470967035e-05,3.013881081150451e-05,2.3052892916438707e-05
76091468.811035156,76.091468811035,1.3594058322682759e-05,3.6714298688401501e-05,2.3421009864543662e-05,2.6534628753626784e-05,3.0803498664992169e-05,2.2145810624882082e-05
76091613.76953125,76.091613769531,1.1012124697435285e-05,3.0116475031928609e-05,2.6811078880128159e-05,2.6121173787859215e-05,3.0888173662060467e-05,2.301119159717239e-05
76091758.728027344,76.091758728027,8.24804765148377e-06,4.1538749303307445e-05,2.3876489668779926e-05,1.3102547761299969e-05,4.0303063076359948e-05,2.4271239729582677e-05
76091903.686523438,76.091903686523,9.5259936421867017e-06,3.0931808523102621e-05,2.6343228660267355e-05,1.8321163918952911e-05,3.7963406335963631e-05,1.8488938143246687e-05
76092048.645019531,76.092048645020,8.9405444170306379e-06,2.2599956588090388e-05,2.8920285362795708e-05,1.9404640557746754e-05,4.7959355120623696e-05,2.1928346592568086e-05
76092193.603515625,76.092193603516,9.7142187648532874e-06,3.3875509695522574e-05,3.0709406793525792e-05,2.3915405831447312e-05,4.7143279564370452e-05,2.2401468148982455e-05
76092338.562011719,76.092338562012,1.1919660320264746e-05,4.124657056632359e-05,2.7232767144418495e-05,2.4696053915780872e-05,4.6730691183031838e-05,2.2403920308984292e-05
76092483.520507812,76.092483520508,1.6677993254087803e-05,4.6206284389834535e-05,1.9634267303143723e-05,1.9769919530799197e-05,3.1621623732030768e-05,1.8097155843150643e-05
