Frequency_Hz,Frequency_MHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959
76878738.403320312,76.878738403320,8.6813360561494206e-06,2.9630476545441243e-05,2.0111628469124006e-05,1.9649425129177922e-05,3.1832141021629937e-05
76878883.361816406,76.878883361816,1.1566874706459778e-05,2.7535228028711608e-05,1.940899266168958e-05,2.3214094420657448e-05,2.8247921748472236e-05
76879028.3203125,76.879028320312,1.0485170041594524e-05,3.7383409091760085e-05,1.9115057446015693e-05,2.3004025904135247e-05,3.6498258617569778e-05
76879173.278808594,76.879173278809,1.0310111476267697e-05,3.1143018119386318e-05,2.1003746831315288e-05,2.3942131308226989e-05,4.1021782528399195e-05
76879318.237304688,76.879318237305,1.1441457094919154e-05,2.368225797034352e-05,2.5202477507402749e-05,2.4925846909314979e-05,3.8292811998228061e-05
76879463.195800781,76.879463195801,1.1778740858717136e-05,3.3144617775698544e-05,2.4648269236492139e-05,2.2393427857073705e-05,3.6857718028110957e-05
76879608.154296875,76.879608154297,8.5133176946625266e-06,2.819635311895227e-05,2.0400326848775128e-05,2.2782339611055538e-05,3.2699705165141963e-05
76879753.112792969,76.879753112793,6.9522697613311029e-06,2.6887667110620395e-05,2.2236812512459852e-05,2.4252732135793859e-05,2.9899945691931502e-05
76879898.071289062,76.879898071289,8.6338750507783279e-06,4.2185454010920625e-05,2.2547124382339436e-05,2.2792872274681594e-05,3.4497762139638887e-05
76880043.029785156,76.880043029785,1.0416470045026876e-05,4.4226772876019334e-05,3.0508031550869769e-05,1.7699773685736545e-05,4.5468886050465352e-05
76880187.98828125,76.880187988281,9.7642645361195468e-06,2.8877767991417624e-05,3.150921378477247e-05,2.4090594977826462e-05,4.6042516567160043e-05
76880332.946777344,76.880332946777,1.1718051935397601e-05,2.929203527318472e-05,2.3368553487896182e-05,2.4444790808127775e-05,3.555045451548569e-05
76880477.905273438,76.880477905273,1.2325067589183761e-05,3.9421144430485388e-05,1.9061772053584779e-05,1.7336250074659637e-05,3.135984515083811e-05
76880622.863769531,76.880622863770,9.7693285854046696e-06,3.7422424495557651e-05,2.7175750654534808e-05,1.644077063452605e-05,3.435188489098311e-05
76880767.822265625,76.880767822266,1.2650401084937382e-05,2.9830161285545924e-05,2.4342684875359155e-05,1.7329719318437835e-05,3.9337064594095629e-05
76880912.780761719,76.880912780762,1.1320188099208884e-05,3.9089850002212053e-05,2.1681238445554315e-05,1.4810104696542394e-05,3.584010581271291e-05
76881057.739257812,76.881057739258,1.4168185319328355e-05,4.991285371586135e-05,1.924988421618397e-05,1.8406186571418819e-05,3.33432979559194e-05
76881202.697753906,76.881202697754,1.2697855390791345e-05,3.1439299541155594e-05,2.1540520860636208e-05,2.1536754707468177e-05,3.4023488079591469e-05
76881347.65625,76.881347656250,1.3111439679509134e-05,3.064789526105292e-05,2.7080235845910803e-05,2.3777968696421268e-05,3.536141537053683e-05
76881492.614746094,76.881492614746,1.0360180355812618e-05,3.0315509712879072e-05,2.9767961157441839e-05,2.6949029445180447e-05,4.992845581177116e-05
76881637.573242188,76.881637573242,1.1233708021139931e-05,2.419806787520726e-05,2.9002441090164995e-05,2.5191304554131243e-05,2.9876981572380519e-05
76881782.531738281,76.881782531738,8.7020583183619743e-06,3.4691720857693792e-05,3.3063243844951045e-05,2.2733908227149687e-05,2.7180435974587626e-05
76881927.490234375,76.881927490234,8.5317855045005475e-06,3.9328647640613041e-05,2.8915830037658909e-05,1.8304390709828856e-05,3.5067097121327082e-05
76882072.448730469,76.882072448730,1.1633282663045726e-05,3.6363770889336697e-05,2.3607766386385627e-05,1.5026772019031851e-05,3.9545092072034087e-05
76882217.407226562,76.882217407227,1.1561624475062142e-05,3.2538228630480825e-05,2.8785143112825955e-05,1.9600586174731034e-05,3.8818221789211806e-05
76882362.365722656,76.882362365723,1.0232893852242345e-05,3.3958722812837452e-05,3.5098173460231864e-05,2.4969118498967994e-05,3.8889275098531506e-05
76882507.32421875,76.882507324219,1.1315923569360445e-05,2.728980775887904e-05,3.1905641312719055e-05,1.8941904102671859e-05,3.5010126724188426e-05
76882652.282714844,76.882652282715,1.2611518621181912e-05,3.823940461484476e-05,2.9633440309574661e-05,1.7315488289891e-05,3.7280982377509488e-05
76882797.241210938,76.882797241211,1.0650673473609432e-05,3.605994409268136e-05,2.2741253829211279e-05,1.7827928619165803e-05,3.863604228701629e-05
76882942.199707031,76.882942199707,1.0400847771485214e-05,3.8185660904554074e-05,2.2358166612679581e-05,1.9894849575544314e-05,3.1102823243628833e-05
76883087.158203125,76.883087158203,1.1115204753030761e-05,3.6580419263947221e-05,2.3469616340399028e-05,2.0981858001449366e-05,3.1968858303933626e-05
76883232.116699219,76.883232116699,1.1597429863215377e-05,3.4380375271333227e-05,2.379194752546642e-05,1.9467674238638772e-05,4.3359900682776214e-05
76883377.075195312,76.883377075195,1.2431873629967722e-05,3.8116000458438204e-05,3.0912198813162952e-05,1.9514596235461499e-05,3.7167261997503775e-05
76883522.033691406,76.883522033691,1.1866531392386502e-05,4.2074416876287414e-05,3.4215908143884939e-05,2.0067890605418778e-05,2.8343719406806448e-05
76883666.9921875,76.883666992188,1.1787905239381568e-05,4.2537878930047297e-05,3.0441377295125588e-05,1.6231013887804993e-05,3.5623294489284413e-05
76883811.950683594,76.883811950684,9.6504411376147719e-06,3.5434503024292772e-05,2.5524067590331069e-05,1.4376639064020184e-05,2.7546971320989905e-05
76883956.909179688,76.883956909180,9.321466580315551e-06,3.3077775013963733e-05,2.3335200998125068e-05,1.6980306938131572e-05,3.3098919986251372e-05
76884101.867675781,76.884101867676,7.9028749188516298e-06,3.6450014358840572e-05,2.5563490206160453e-05,2.1910780984872695e-05,3.3804867722461298e-05
76884246.826171875,76.884246826172,1.0053353926070099e-05,2.9979602555687165e-05,3.4386702999797541e-05,2.3226736587428863e-05,3.3197738191857367e-05
76884391.784667969,76.884391784668,1.0418311647143256e-05,2.1688336177390911e-05,3.1359518159851156e-05,2.2820328593291545e-05,3.758726032544406e-05
76884536.743164062,76.884536743164,1.0661369846649962e-05,2.8335040115993686e-05,2.7787384830515016e-05,1.9752576155943765e-05,3.8925330158270451e-05
76884681.701660156,76.884681701660,1.3537588452205764e-05,3.3433531343462186e-05,2.2563143021133762e-05,1.6186899961307138e-05,3.6215125569755682e-05
76884826.66015625,76.884826660156,9.2308349217085741e-06,3.0110157573307943e-05,1.5584931174897726e-05,2.8795224206310023e-05,3.9340346822397942e-05
76884971.618652344,76.884971618652,1.0614345193111017e-05,2.4337299421684083e-05,1.766376993870774e-05,2.573910658092915e-05,4.4949044953772631e-05
76885116.577148438,76.885116577148,1.3348468292011441e-05,3.8041144592924463e-05,2.3070305223763786e-05,2.1011460913970011e-05,4.1236934644115598e-05
76885261.535644531,76.885261535645,1.0884329433125132e-05,3.3215592429203221e-05,2.6263281708822752e-05,2.2086362576763713e-05,3.6636081809964029e-05
76885406.494140625,76.885406494141,1.2993791700473443e-05,3.7192659318241698e-05,2.487061231613117e-05,1.7839040881205125e-05,4.4001621807547984e-05
76885551.452636719,76.885551452637,1.1244089658541207e-05,4.314000248439287e-05,2.0825652758258614e-05,2.2718191486249324e-05,4.8816397445188036e-05
76885696.411132812,76.885696411133,1.3564362956749382e-05,3.3220658092121281e-05,2.9404578330439062e-05,2.6061332187639463e-05,4.5605749145283732e-05
76885841.369628906,76.885841369629,1.4641446315629732e-05,3.3499713047642482e-05,2.5349665218422228e-05,2.2333942371024478e-05,2.8432081294644239e-05
76885986.328125,76.885986328125,1.2810086812510298e-05,4.0838245036145174e-05,2.9993261422010892e-05,1.9667259027840559e-05,3.8097657956672426e-05
76886131.286621094,76.886131286621,1.3843542931826382e-05,3.0287633132705429e-05,2.6678522049444358e-05,3.2115010177924984e-05,4.3268325897368926e-05
76886276.245117188,76.886276245117,1.3913127077981209e-05,2.9366133092621515e-05,3.2935423791101281e-05,2.3829920714174957e-05,4.2253198812926283e-05
76886421.203613281,76.886421203613,1.1829624753422017e-05,3.6934969512240701e-05,3.4312253510103629e-05,2.1085909859051639e-05,3.7696649478383787e-05
76886566.162109375,76.886566162109,1.0435534427803136e-05,3.599917681771013e-05,2.8879542724800206e-05,2.1716647091692563e-05,4.808217432027831e-05
76886711.120605469,76.886711120605,1.2467439316076684e-05,3.7044359509001317e-05,2.0234643191693194e-05,1.7721712957493419e-05,4.3455607460752229e-05
76886856.079101562,76.886856079102,1.2295858066038572e-05,3.6310816894752441e-05,3.0377062980558767e-05,2.7385093801431513e-05,3.8211024142410019e-05
76887001.037597656,76.887001037598,1.1144605610433366e-05,3.2439677595771788e-05,3.6409470403525272e-05,2.6777476714566396e-05,3.1901424571671492e-05
76887145.99609375,76.887145996094,1.0486739034083099e-05,2.9000343854097963e-05,3.387498192347115e-05,1.9978136746095097e-05,2.97907238429797e-05
76887290.954589844,76.887290954590,1.1790800295040817e-05,3.0598727110556952e-05,3.0308360491394177e-05,2.4245679653258622e-05,3.9549636530758336e-05
76887435.913085938,76.887435913086,1.3935157786215576e-05,3.1407028163670546e-05,3.2131370814771312e-05,1.7671215085211408e-05,3.6191149301421933e-05
76887580.871582031,76.887580871582,1.3730830852740441e-05,4.2179326082601104e-05,2.4794229137235993e-05,1.6654246227572982e-05,2.7137081698127367e-05
76887725.830078125,76.887725830078,1.1277382472315379e-05,3.5893475762994461e-05,1.9738193103432993e-05,1.8845661319504089e-05,2.9389908233697684e-05
76887870.788574219,76.887870788574,1.2024213184145171e-05,3.3878454953705266e-05,1.8209242790462331e-05,1.7510058585039116e-05,3.5673891453880856e-05
76888015.747070312,76.888015747070,1.6415642659592898e-05,4.0083598796100109e-05,2.1487796545632577e-05,1.7201893005128913e-05,3.6145794472195402e-05
76888160.705566406,76.888160705566,1.4206178030654359e-05,2.8844535658012555e-05,2.0632771317319359e-05,2.009386900938053e-05,4.4906462552207623e-05
76888305.6640625,76.888305664062,1.2267439715708611e-05,2.8241388906378946e-05,2.1873857457698003e-05,2.5038375219291411e-05,3.5226102536388557e-05
76888450.622558594,76.888450622559,1.1836418880916454e-05,2.8384529292114726e-05,2.9904271733718565e-05,2.4305680397190997e-05,2.3474216717446505e-05
76888595.581054688,76.888595581055,1.0009863594550114e-05,2.5891050103874229e-05,2.6102945221344969e-05,1.6287423158076981e-05,3.4464006982768734e-05
76888740.539550781,76.888740539551,1.0549483206255265e-05,2.0426501828210884e-05,2.8681950676815731e-05,1.9264916351286399e-05,4.8110195361685798e-05
76888885.498046875,76.888885498047,1.4452404090148976e-05,2.6558156749741671e-05,2.9171636621013243e-05,2.21875819737259e-05,5.0812274833213764e-05
76889030.456542969,76.889030456543,1.4072558523441262e-05,3.0370685574722889e-05,2.6334181428627549e-05,1.8679118568495187e-05,4.7028699727524794e-05
76889175.415039062,76.889175415039,1.1708175437544487e-05,3.5099796347716838e-05,2.3755772664894616e-05,1.97145947663286e-05,2.4524171894875488e-05
76889320.373535156,76.889320373535,1.3916525110039717e-05,3.6545341754243689e-05,2.0075525509534407e-05,2.5670227133401368e-05,2.994102501752837e-05
76889465.33203125,76.889465332031,1.3194700353338362e-05,3.2272891951125967e-05,2.2941982408921427e-05,2.2019650731301597e-05,3.7217235353093283e-05
76889610.290527344,76.889610290527,1.2298845260364807e-05,3.3064027085365283e-05,3.2186749148715576e-05,2.2805657690704851e-05,2.9932891319318504e-05
76889755.249023438,76.889755249023,1.3232680471380149e-05,3.6268460997606488e-05,4.6756254478177298e-05,2.3748366817991194e-05,3.1196172032695134e-05
76889900.207519531,76.889900207520,1.1784141937649869e-05,4.1293202852062993e-05,3.2561357205910713e-05,2.071782394668863e-05,3.9088056570614088e-05
76890045.166015625,76.890045166016,1.0482266770608834e-05,3.5371915742563394e-05,3.166260321494249e-05,1.7097466661054067e-05,3.610871349373536e-05
76890190.124511719,76.890190124512,7.997455202409947e-06,3.0953418893366283e-05,2.5285498990568425e-05,1.3643225993749096e-05,3.0896629942438433e-05
76890335.083007812,76.890335083008,8.6463630823304687e-06,3.0270323900760816e-05,2.7713930671032072e-05,1.8817451806860214e-05,3.933470857549846e-05
76890480.041503906,76.890480041504,1.1033890011624601e-05,2.9687586544535295e-05,2.5548213464799964e-05,1.8541759082367304e-05,2.5871783653772177e-05
76890625,76.890625000000,9.4102834144709449e-06,2.5686932873408483e-05,1.8127516705294041e-05,1.7112193194288277e-05,2.8912662070130894e-05
76890769.958496094,76.890769958496,1.0068998408443796e-05,2.5015844907119702e-05,1.890935254111096e-05,2.096458131990736e-05,3.3849764258290802e-05
76890914.916992188,76.890914916992,9.168222040678227e-06,3.3193647408616326e-05,1.9881212737680402e-05,1.8922942701455295e-05,2.7638729467228103e-05
76891059.875488281,76.891059875488,9.3840131612041435e-06,3.481825911184862e-05,2.6272651787518558e-05,2.155773380070844e-05,2.4207851902033651e-05
76891204.833984375,76.891204833984,9.5573242341524748e-06,3.7558791175334254e-05,2.3736735467371128e-05,1.8984154625104309e-05,3.3583677328101599e-05
76891349.792480469,76.891349792480,1.0655320895427335e-05,3.4795182301326976e-05,1.9128043117682876e-05,2.4628796705132475e-05,3.7416978244689357e-05
76891494.750976562,76.891494750977,1.0798007640500244e-05,2.7059667111844295e-05,2.4176311381118545e-05,2.2979762340714594e-05,3.2277142126300552e-05
76891639.709472656,76.891639709473,1.2069851870205064e-05,2.8970053323521609e-05,2.7213004882314583e-05,2.1965523560561601e-05,3.5583993059346412e-05
76891784.66796875,76.891784667969,9.0662124404114157e-06,3.3226692305946637e-05,3.1063221796373609e-05,1.8911748607397367e-05,3.0840826253413443e-05
76891929.626464844,76.891929626465,1.0517991657357329e-05,2.8979638735515561e-05,2.574448031282927e-05,2.3709705481324556e-05,3.5155000645769928e-05
76892074.584960938,76.892074584961,9.8549691378752136e-06,2.5189486150493331e-05,2.3070400653154406e-05,2.2555206945832327e-05,2.9329352992057788e-05
76892219.543457031,76.892219543457,9.3264412541578888e-06,3.1556885317782159e-05,2.2356006030615105e-05,2.0868193307353662e-05,3.7153432821412006e-05
76892364.501953125,76.892364501953,9.4834037715929145e-06,4.0270068104557854e-05,2.5871611700149768e-05,1.7406662863565797e-05,3.7851198715930112e-05
76892509.460449219,76.892509460449,8.6456292749186868e-06,3.0144353492899853e-05,2.5818839686352841e-05,1.972874987879918e-05,3.8423248744537495e-05
76892654.418945312,76.892654418945,9.680574225664943e-06,3.2989746665304271e-05,2.4099277381428997e-05,1.8101336073944781e-05,5.3434249908487666e-05
76892799.377441406,76.892799377441,1.2232855873552085e-05,4.1973485134017871e-05,2.7558130333424476e-05,2.637601894570374e-05,4.784739772891298e-05
76892944.3359375,76.892944335938,1.7118147294272947e-05,3.3420306323933187e-05,2.3433981500703921e-05,2.9609822942509572e-05,3.0823097078088853e-05
76893089.294433594,76.893089294434,1.2373653417193755e-05,3.4638263631167389e-05,2.0598796939011953e-05,2.511809521594657e-05,2.8003770457658091e-05
76893234.252929688,76.893234252930,1.4752908091801787e-05,4.0287747551143609e-05,2.8342281734030762e-05,2.2170387625149876e-05,3.9181966267839779e-05
76893379.211425781,76.893379211426,1.6694241717597198e-05,4.7657077562523795e-05,2.7731209495865868e-05,2.1477076358808648e-05,3.6511607095041546e-05
76893524.169921875,76.893524169922,1.2229732062752117e-05,3.2702922194387971e-05,3.5575064602929591e-05,2.5112679202059801e-05,3.0610284434001803e-05
76893669.128417969,76.893669128418,7.5193133242406461e-06,2.6442611829341004e-05,3.4604799704099961e-05,1.7851656506244349e-05,3.459283776244783e-05
76893814.086914062,76.893814086914,1.3827601756478058e-05,2.5084933764490215e-05,3.6622437737499747e-05,1.8323595795264064e-05,4.2278465460741325e-05
76893959.045410156,76.893959045410,1.5285637573719104e-05,3.5858711328302631e-05,2.6467405002275443e-05,2.8106663600455011e-05,4.4925667551292999e-05
76894104.00390625,76.894104003906,1.142657302537548e-05,3.8901462585864862e-05,2.3223813079172141e-05,3.1068446917864995e-05,4.0547406608773022e-05
76894248.962402344,76.894248962402,9.5296036871499178e-06,2.9846872390137176e-05,2.2273941979787607e-05,1.7990597482375535e-05,3.8772236448940675e-05
76894393.920898438,76.894393920898,1.0120165548610783e-05,2.4023217914942957e-05,1.981622292597171e-05,1.7268861437278272e-05,3.6588942853411064e-05
76894538.879394531,76.894538879395,1.1847209573664922e-05,3.0589797557586646e-05,2.0686429288348763e-05,2.1377128100811255e-05,3.5398618931466268e-05
76894683.837890625,76.894683837891,1.281252311375072e-05,3.2240526683198691e-05,2.2282500431393472e-05,2.0445198057306837e-05,3.707445691168136e-05
76894828.796386719,76.894828796387,1.4900249939402994e-05,4.4642108211518539e-05,3.2330280833029083e-05,2.0893053730602102e-05,3.7447939968352681e-05
76894973.754882812,76.894973754883,1.3433123488203973e-05,3.6197199009640411e-05,2.2713107875863811e-05,1.8506531313457672e-05,2.6107398727165254e-05
76895118.713378906,76.895118713379,1.1720295019437461e-05,2.0046528228445804e-05,2.1599920014190107e-05,1.8928149461279825e-05,3.0597051845162446e-05
76895263.671875,76.895263671875,1.0452233811935288e-05,2.066783662818284e-05,3.3623398366513144e-05,1.8261569083585099e-05,3.8137567543737949e-05
