Frequency_Hz,Frequency_MHz,OffsetFrom76MHz_Hz,OffsetFrom800kHzCenter_Hz,TwoTapFirAttenuation_dB,20260515_092941_PSD,20260515_133100_PSD,20260515_134951_PSD,20260515_140509_PSD,20260521_162959_PSD,20260515_092941_PSD_dB,20260515_133100_PSD_dB,20260515_134951_PSD_dB,20260515_140509_PSD_dB,20260521_162959_PSD_dB,20260515_092941_After2TapFir_dB,20260515_133100_After2TapFir_dB,20260515_134951_After2TapFir_dB,20260515_140509_After2TapFir_dB,20260521_162959_After2TapFir_dB
76878013.610839844,76.878013610840,878013.61084,78013.6108398,-28.8051564537,1.2938028957467696e-05,3.7214769483846839e-05,2.4655185897258731e-05,1.8425095368827165e-05,3.8878023674388285e-05,-48.8813188117,-44.2928466678,-46.0809171859,-47.3459025554,-44.1029582011,-77.6864752654,-73.0980031214,-74.8860736396,-76.1510590091,-72.9081146548
76878158.569335938,76.878158569336,878158.569336,78158.5693359,-28.8037231768,1.0977745242573468e-05,3.8389983243732711e-05,2.7185296797112574e-05,1.4370888287551564e-05,4.1590314976785356e-05,-49.5948685199,-44.1578207744,-45.656659212,-48.425163866,-43.8100779057,-78.3985916966,-72.9615439512,-74.4603823888,-77.2288870428,-72.6138010825
76878303.527832031,76.878303527832,878303.527832,78303.527832,-28.8022901367,1.3352326337247125e-05,3.5685871938291935e-05,2.2839499042757892e-05,2.0436427667772166e-05,4.4539228259865356e-05,-48.7444306183,-44.4750368735,-46.4131342605,-46.8959501753,-43.5125731234,-77.546720755,-73.2773270102,-75.2154243972,-75.6982403119,-72.3148632601
76878448.486328125,76.878448486328,878448.486328,78448.4863281,-28.8008573332,1.7131740585593067e-05,3.7893439502436443e-05,2.9333830186371882e-05,2.2903483186028068e-05,3.8052751985968131e-05,-47.6619851045,-44.21435973,-45.3263122648,-46.4009846467,-44.1961392946,-76.4628424378,-73.0152170632,-74.127169598,-75.20184198,-72.9969966278
76878593.444824219,76.878593444824,878593.444824,78593.4448242,-28.7994247665,1.2139979544228404e-05,3.6937895876142546e-05,2.1383153329047628e-05,2.5971883512053458e-05,3.8670214337149043e-05,-49.1578204504,-44.3252784727,-46.699282499,-45.8549655367,-44.1262342076,-77.9572452169,-73.1247032391,-75.4987072655,-74.6543903032,-72.925658974
76878738.403320312,76.878738403320,878738.40332,78738.4033203,-28.7979924362,8.6813360561494206e-06,2.9630476545441243e-05,2.0111628469124006e-05,1.9649425129177922e-05,3.1832141021629937e-05,-50.6141343183,-45.2826136373,-46.965527625,-47.0665015098,-44.9713414986,-79.4121267545,-74.0806060735,-75.7635200612,-75.864493946,-73.7693339348
76878883.361816406,76.878883361816,878883.361816,78883.3618164,-28.7965603424,1.1566874706459778e-05,2.7535228028711608e-05,1.940899266168958e-05,2.3214094420657448e-05,2.8247921748472236e-05,-49.3678396871,-45.6011132263,-47.1199700417,-46.3424825345,-45.4901349851,-78.1644000296,-74.3976735687,-75.9165303841,-75.1390428769,-74.2866953276
76879028.3203125,76.879028320312,879028.320312,79028.3203125,-28.7951284851,1.0485170041594524e-05,3.7383409091760085e-05,1.9115057446015693e-05,2.3004025904135247e-05,3.6498258617569778e-05,-49.7942452204,-44.2732109669,-47.1862439247,-46.3819615203,-44.3772785584,-78.5893737054,-73.068339452,-75.9813724097,-75.1770900053,-73.1724070435
76879173.278808594,76.879173278809,879173.278809,79173.2788086,-28.793696864,1.0310111476267697e-05,3.1143018119386318e-05,2.1003746831315288e-05,2.3942131308226989e-05,4.1021782528399195e-05,-49.8673663896,-45.0663930156,-46.7770322512,-46.2083719168,-43.8698547207,-78.6610632536,-73.8600898796,-75.5707291152,-75.0020687808,-72.6635515846
76879318.237304688,76.879318237305,879318.237305,79318.2373047,-28.7922654791,1.1441457094919154e-05,2.368225797034352e-05,2.5202477507402749e-05,2.4925846909314979e-05,3.8292811998228061e-05,-49.4151866366,-46.2557689243,-45.9855676418,-46.0335007668,-44.1688274046,-78.2074521157,-75.0480344035,-74.777833121,-74.8257662459,-72.9610928837
76879463.195800781,76.879463195801,879463.195801,79463.1958008,-28.7908343305,1.1778740858717136e-05,3.3144617775698544e-05,2.4648269236492139e-05,2.2393427857073705e-05,3.6857718028110957e-05,-49.2890113292,-44.7958698491,-46.0821357081,-46.4987942203,-44.3347155676,-78.0798456597,-73.5867041796,-74.8729700385,-75.2896285508,-73.1255498981
76879608.154296875,76.879608154297,879608.154297,79608.1542969,-28.7894034179,8.5133176946625266e-06,2.819635311895227e-05,2.0400326848775128e-05,2.2782339611055538e-05,3.2699705165141963e-05,-50.6990115958,-45.4980705915,-46.9036287436,-46.424016785,-44.8545616311,-79.4884150136,-74.2874740094,-75.6930321615,-75.2134202029,-73.643965049
76879753.112792969,76.879753112793,879753.112793,79753.112793,-28.7879727413,6.9522697613311029e-06,2.6887667110620395e-05,2.2236812512459852e-05,2.4252732135793859e-05,2.9899945691931502e-05,-51.5787338478,-45.704468774,-46.5292746563,-46.1523932986,-45.243296005,-80.3667065891,-74.4924415152,-75.3172473975,-74.9403660399,-74.0312687462
76879898.071289062,76.879898071289,879898.071289,79898.0712891,-28.7865423006,8.6338750507783279e-06,4.2185454010920625e-05,2.2547124382339436e-05,2.2792872274681594e-05,3.4497762139638887e-05,-50.6379424073,-43.7483727254,-46.4690883935,-46.4220094316,-44.6220907658,-79.4244847079,-72.534915026,-75.2556306941,-75.2085517322,-73.4086330664
76880043.029785156,76.880043029785,880043.029785,80043.0297852,-28.7851120958,1.0416470045026876e-05,4.4226772876019334e-05,3.0508031550869769e-05,1.7699773685736545e-05,4.5468886050465352e-05,-49.8227943072,-43.5431474892,-45.1558581314,-47.5203228661,-43.4228568551,-78.607906403,-72.328259585,-73.9409702272,-76.3054349619,-72.2079689509
76880187.98828125,76.880187988281,880187.988281,80187.9882812,-28.7836821267,9.7642645361195468e-06,2.8877767991417624e-05,3.150921378477247e-05,2.4090594977826462e-05,4.6042516567160043e-05,-50.1036046307,-45.3943637712,-45.0156243317,-46.1815247387,-43.3684094696,-78.8872867574,-74.1780458979,-73.7993064584,-74.9652068655,-72.1520915963
76880332.946777344,76.880332946777,880332.946777,80332.9467773,-28.7822523933,1.1718051935397601e-05,2.929203527318472e-05,2.3368553487896182e-05,2.4444790808127775e-05,3.555045451548569e-05,-49.3114458149,-45.3325045156,-46.3136816958,-46.1181367496,-44.4915484241,-78.0936982083,-74.114756909,-75.0959340891,-74.9003891429,-73.2738008174
76880477.905273438,76.880477905273,880477.905273,80477.9052734,-28.7808228956,1.2325067589183761e-05,3.9421144430485388e-05,1.9061772053584779e-05,1.7336250074659637e-05,3.135984515083811e-05,-49.0921069043,-44.0427077192,-47.1983672818,-47.6104483696,-45.0362609045,-77.8729297998,-72.8235306148,-75.9791901774,-76.3912712652,-73.8170838001
76880622.863769531,76.880622863770,880622.86377,80622.8637695,-28.7793936334,9.7693285854046696e-06,3.7422424495557651e-05,2.7175750654534808e-05,1.644077063452605e-05,3.435188489098311e-05,-50.1013528292,-44.2686807918,-45.658184509,-47.8407782947,-44.6404942817,-78.8807464626,-73.0480744252,-74.4375781424,-76.620171928,-73.4198879151
76880767.822265625,76.880767822266,880767.822266,80767.8222656,-28.7779646066,1.2650401084937382e-05,2.9830161285545924e-05,2.4342684875359155e-05,1.7329719318437835e-05,3.9337064594095629e-05,-48.9789570483,-45.2534439849,-46.1363152297,-47.612084713,-44.0519805108,-77.7569216549,-74.0314085915,-74.9142798363,-76.3900493196,-72.8299451174
76880912.780761719,76.880912780762,880912.780762,80912.7807617,-28.7765358152,1.1320188099208884e-05,3.9089850002212053e-05,2.1681238445554315e-05,1.4810104696542394e-05,3.584010581271291e-05,-49.4614635674,-44.0793599606,-46.6391591426,-48.2944187133,-44.4563071682,-78.2379993826,-72.8558957759,-75.4156949578,-77.0709545285,-73.2328429834
76881057.739257812,76.881057739258,881057.739258,81057.7392578,-28.7751072591,1.4168185319328355e-05,4.991285371586135e-05,1.924988421618397e-05,1.8406186571418819e-05,3.33432979559194e-05,-48.4868577123,-43.0178759909,-47.1557187833,-47.3503618013,-44.769914467,-77.2619649714,-71.79298325,-75.9308260425,-76.1254690604,-73.5450217262
76881202.697753906,76.881202697754,881202.697754,81202.6977539,-28.7736789383,1.2697855390791345e-05,3.1439299541155594e-05,2.1540520860636208e-05,2.1536754707468177e-05,3.4023488079591469e-05,-48.9626962319,-45.0252713849,-46.6674379945,-46.6681973831,-44.6822116468,-77.7363751701,-73.7989503231,-75.4411169328,-75.4418763214,-73.4558905851
76881347.65625,76.881347656250,881347.65625,81347.65625,-28.7722508526,1.3111439679509134e-05,3.064789526105292e-05,2.7080235845910803e-05,2.3777968696421268e-05,3.536141537053683e-05,-48.8234961872,-45.1359934522,-45.6734755763,-46.2382524903,-44.5147036031,-77.5957470398,-73.9082443048,-74.4457264289,-75.0105033429,-73.2869544557
76881492.614746094,76.881492614746,881492.614746,81492.6147461,-28.770823002,1.0360180355812618e-05,3.0315509712879072e-05,2.9767961157441839e-05,2.6949029445180447e-05,4.992845581177116e-05,-49.8463268408,-45.1833512531,-45.2625090967,-45.6945687108,-43.0165186561,-78.6171498428,-73.9541742551,-74.0333320987,-74.4653917127,-71.787341658
76881637.573242188,76.881637573242,881637.573242,81637.5732422,-28.7693953863,1.1233708021139931e-05,2.419806787520726e-05,2.9002441090164995e-05,2.5191304554131243e-05,2.9876981572380519e-05,-49.494768682,-46.1621930942,-45.3756544667,-45.9874934159,-45.2466328077,-78.2641640683,-74.9315884805,-74.1450498531,-74.7568888022,-74.0160281941
76881782.531738281,76.881782531738,881782.531738,81782.5317383,-28.7679680056,8.7020583183619743e-06,3.4691720857693792e-05,3.3063243844951045e-05,2.2733908227149687e-05,2.7180435974587626e-05,-50.6037801053,-44.5977415676,-44.8065453991,-46.4332589751,-45.6574358146,-79.3717481109,-73.3657095732,-73.5745134047,-75.2012269807,-74.4254038202
76881927.490234375,76.881927490234,881927.490234,81927.4902344,-28.7665408597,8.5317855045005475e-06,3.9328647640613041e-05,2.8915830037658909e-05,1.8304390709828856e-05,3.5067097121327082e-05,-50.6896007158,-44.0529098703,-45.3886433663,-47.3744472271,-44.5510018383,-79.4561415755,-72.81945073,-74.155184226,-76.1409880868,-73.317542698
76882072.448730469,76.882072448730,882072.44873,82072.4487305,-28.7651139486,1.1633282663045726e-05,3.6363770889336697e-05,2.3607766386385627e-05,1.5026772019031851e-05,3.9545092072034087e-05,-49.3429771938,-44.3933108718,-46.269451011,-48.2313430251,-44.0290740896,-78.1080911424,-73.1584248204,-75.0345649596,-76.9964569736,-72.7941880382
76882217.407226562,76.882217407227,882217.407227,82217.4072266,-28.7636872721,1.1561624475062142e-05,3.2538228630480825e-05,2.8785143112825955e-05,1.9600586174731034e-05,3.8818221789211806e-05,-49.3698114074,-44.8760609359,-45.40831607,-47.0773094045,-44.1096436294,-78.1334986796,-73.6397482081,-74.1720033421,-75.8409966766,-72.8733309016
76882362.365722656,76.882362365723,882362.365723,82362.3657227,-28.7622608303,1.0232893852242345e-05,3.3958722812837452e-05,3.5098173460231864e-05,2.4969118498967994e-05,3.8889275098531506e-05,-49.9000153087,-44.6904865193,-44.5471548401,-46.0259678956,-44.1017015209,-78.662276139,-73.4527473496,-73.3094156704,-74.7882287259,-72.8639623512
76882507.32421875,76.882507324219,882507.324219,82507.3242188,-28.760834623,1.1315923569360445e-05,2.728980775887904e-05,3.1905641312719055e-05,1.8941904102671859e-05,3.5010126724188426e-05,-49.4630999454,-45.6399952368,-44.9613252151,-47.2257636642,-44.5580631724,-78.2239345684,-74.4008298598,-73.7221598381,-75.9865982873,-73.3188977954
76882652.282714844,76.882652282715,882652.282715,82652.2827148,-28.7594086502,1.2611518621181912e-05,3.823940461484476e-05,2.9633440309574661e-05,1.7315488289891e-05,3.7280982377509488e-05,-48.9923261453,-44.1748887828,-45.2821792595,-47.6156525701,-44.2851265223,-77.7517347955,-72.934297433,-74.0415879097,-76.3750612203,-73.0445351725
76882797.241210938,76.882797241211,882797.241211,82797.2412109,-28.7579829117,1.0650673473609432e-05,3.605994409268136e-05,2.2741253829211279e-05,1.7827928619165803e-05,3.863604228701629e-05,-49.7262292963,-44.4297495094,-46.4318559435,-47.4889911344,-44.1300736727,-78.484212208,-73.1877324211,-75.1898388552,-76.2469740462,-72.8880565844
76882942.199707031,76.882942199707,882942.199707,82942.199707,-28.7565574075,1.0400847771485214e-05,3.8185660904554074e-05,2.2358166612679581e-05,1.9894849575544314e-05,3.1102823243628833e-05,-49.8293125998,-44.1809968837,-46.5056381182,-47.0125934019,-45.0720018771,-78.5858700074,-72.9375542913,-75.2621955257,-75.7691508095,-73.8285592847
76883087.158203125,76.883087158203,883087.158203,83087.1582031,-28.7551321376,1.1115204753030761e-05,3.6580419263947221e-05,2.3469616340399028e-05,2.0981858001449366e-05,3.1968858303933626e-05,-49.5408253276,-44.3675132119,-46.2949400979,-46.7815605646,-44.952728733,-78.2959574652,-73.1226453496,-75.0500722355,-75.5366927022,-73.7078608707
76883232.116699219,76.883232116699,883232.116699,83232.1166992,-28.7537071018,1.1597429863215377e-05,3.4380375271333227e-05,2.379194752546642e-05,1.9467674238638772e-05,4.3359900682776214e-05,-49.3563824525,-44.6368938718,-46.2357000668,-47.1068592961,-43.6291172123,-78.1100895543,-73.3906009736,-74.9894071686,-75.8605663979,-72.3828243141
76883377.075195312,76.883377075195,883377.075195,83377.0751953,-28.7522823001,1.2431873629967722e-05,3.8116000458438204e-05,3.0912198813162952e-05,1.9514596235461499e-05,3.7167261997503775e-05,-49.0546341313,-44.188926765,-45.0987010207,-47.0964043001,-44.2983943092,-77.8069164313,-72.9412090651,-73.8509833208,-75.8486866002,-73.0506766093
76883522.033691406,76.883522033691,883522.033691,83522.0336914,-28.7508577323,1.1866531392386502e-05,4.2074416876287414e-05,3.4215908143884939e-05,2.0067890605418778e-05,2.8343719406806448e-05,-49.2567620752,-43.7598189435,-44.6577192866,-46.9749827507,-45.4754316002,-78.0076198076,-72.5106766758,-73.4085770189,-75.7258404831,-74.2262893326
76883666.9921875,76.883666992188,883666.992188,83666.9921875,-28.7494333985,1.1787905239381568e-05,4.2537878930047297e-05,3.0441377295125588e-05,1.6231013887804993e-05,3.5623294489284413e-05,-49.2856336401,-43.7122416916,-45.1653570216,-47.8965435065,-44.4826591889,-78.0350670387,-72.4616750901,-73.9147904201,-76.6459769051,-73.2320925874
76883811.950683594,76.883811950684,883811.950684,83811.9506836,-28.7480092986,9.6504411376147719e-06,3.5434503024292772e-05,2.5524067590331069e-05,1.4376639064020184e-05,2.7546971320989905e-05,-50.1545283388,-44.5057365392,-45.9305011399,-48.423426304,-45.5992614312,-78.9025376374,-73.2537458378,-74.6785104385,-77.1714356026,-74.3472707298
76883956.909179688,76.883956909180,883956.90918,83956.9091797,-28.7465854323,9.321466580315551e-06,3.3077775013963733e-05,2.3335200998125068e-05,1.6980306938131572e-05,3.3098919986251372e-05,-50.3051575314,-44.8046371108,-46.3198845396,-47.7005446366,-44.8018617697,-79.0517429637,-73.5512225431,-75.0664699719,-76.4471300689,-73.548447202
76884101.867675781,76.884101867676,884101.867676,84101.8676758,-28.7451617998,7.9028749188516298e-06,3.6450014358840572e-05,2.5563490206160453e-05,2.1910780984872695e-05,3.3804867722461298e-05,-51.0221489171,-44.3830229626,-45.9237985185,-46.5934214223,-44.7102075911,-79.7673107169,-73.1281847624,-74.6689603183,-75.3385832221,-73.4553693909
76884246.826171875,76.884246826172,884246.826172,84246.8261719,-28.7437384009,1.0053353926070099e-05,2.9979602555687165e-05,3.4386702999797541e-05,2.3226736587428863e-05,3.3197738191857367e-05,-49.9768902794,-45.2317412896,-44.6360946238,-46.3401180534,-44.7889150438,-78.7206286802,-73.9754796905,-73.3798330246,-75.0838564543,-73.5326534446
76884391.784667969,76.884391784668,884391.784668,84391.784668,-28.7423152355,1.0418311647143256e-05,2.1688336177390911e-05,3.1359518159851156e-05,2.2820328593291545e-05,3.758726032544406e-05,-49.8220265548,-46.6377376365,-45.0363061889,-46.416781064,-44.2495932815,-78.5643417903,-75.380052872,-73.7786214244,-75.1590962995,-72.991908517
76884536.743164062,76.884536743164,884536.743164,84536.7431641,-28.7408923036,1.0661369846649962e-05,2.8335040115993686e-05,2.7787384830515016e-05,1.9752576155943765e-05,3.8925330158270451e-05,-49.7218699056,-45.4767616816,-45.561523243,-47.0437625511,-44.0976769513,-78.4627622092,-74.2176539852,-74.3024155465,-75.7846548547,-72.8385692549
76884681.701660156,76.884681701660,884681.70166,84681.7016602,-28.739469605,1.3537588452205764e-05,3.3433531343462186e-05,2.2563143021133762e-05,1.6186899961307138e-05,3.6215125569755682e-05,-48.6845869275,-44.7581774958,-46.4660040373,-47.9083631731,-44.4111000462,-77.4240565326,-73.4976471008,-75.2054736423,-76.6478327781,-73.1505696512
76884826.66015625,76.884826660156,884826.660156,84826.6601562,-28.7380471398,9.2308349217085741e-06,3.0110157573307943e-05,1.5584931174897726e-05,2.8795224206310023e-05,3.9340346822397942e-05,-50.3475901561,-45.2128697172,-48.0729511128,-45.406795356,-44.0516181568,-79.0856372958,-73.950916857,-76.8109982526,-74.1448424958,-72.7896652966
76884971.618652344,76.884971618652,884971.618652,84971.6186523,-28.7366249078,1.0614345193111017e-05,2.4337299421684083e-05,1.766376993870774e-05,2.573910658092915e-05,4.4949044953772631e-05,-49.7410679262,-46.1372761474,-47.5291660037,-45.8940653178,-43.4727953142,-78.477692834,-74.8739010551,-76.2657909115,-74.6306902255,-72.209420222
76885116.577148438,76.885116577148,885116.577148,85116.5771484,-28.7352029089,1.3348468292011441e-05,3.8041144592924463e-05,2.3070305223763786e-05,2.1011460913970011e-05,4.1236934644115598e-05,-48.745685658,-44.1974642436,-46.3694665966,-46.7754375032,-43.8471362556,-77.4808885668,-72.9326671525,-75.1046695054,-75.510640412,-72.5823391644
76885261.535644531,76.885261535645,885261.535645,85261.5356445,-28.7337811431,1.0884329433125132e-05,3.3215592429203221e-05,2.6263281708822752e-05,2.2086362576763713e-05,3.6636081809964029e-05,-49.6319832202,-44.7865799713,-45.8065100791,-46.5587580259,-44.3609097985,-78.3657643633,-73.5203611144,-74.5402912222,-75.292539169,-73.0946909416
76885406.494140625,76.885406494141,885406.494141,85406.4941406,-28.7323596103,1.2993791700473443e-05,3.7192659318241698e-05,2.487061231613117e-05,1.7839040881205125e-05,4.4001621807547984e-05,-48.8626409956,-44.2954276797,-46.0431352224,-47.4862849924,-43.5653131603,-77.5950006059,-73.02778729,-74.7754948327,-76.2186446027,-72.2976727706
76885551.452636719,76.885551452637,885551.452637,85551.4526367,-28.7309383104,1.1244089658541207e-05,4.314000248439287e-05,2.0825652758258614e-05,2.2718191486249324e-05,4.8816397445188036e-05,-49.4907570006,-43.6511983422,-46.814013772,-46.4362624421,-43.1143427382,-78.221695311,-72.3821366526,-75.5449520824,-75.1672007525,-71.8452810486
76885696.411132812,76.885696411133,885696.411133,85696.4111328,-28.7295172434,1.3564362956749382e-05,3.3220658092121281e-05,2.9404578330439062e-05,2.6061332187639463e-05,4.5605749145283732e-05,-48.6760059784,-44.7859176854,-45.3158504412,-45.8400338805,-43.4098040592,-77.4055232218,-73.5154349288,-74.0453676846,-74.5695511239,-72.1393213026
76885841.369628906,76.885841369629,885841.369629,85841.3696289,-28.7280964091,1.4641446315629732e-05,3.3499713047642482e-05,2.5349665218422228e-05,2.2333942371024478e-05,2.8432081294644239e-05,-48.3441602055,-44.7495891303,-45.9602777182,-46.5103460882,-45.4619134778,-77.0722566147,-73.4776855395,-74.6883741274,-75.2384424973,-74.1900098869
